Timestamp,Humidity,Temperature,Soil Moisture
2025-02-16 10:43:04,39.00,24.00,17
2025-02-16 10:43:06,39.00,23.00,0
2025-02-16 10:43:09,39.00,23.00,24
2025-02-16 10:43:11,39.00,23.00,0
2025-02-16 10:43:14,40.00,23.00,0
2025-02-16 10:43:16,38.00,20.00,0
2025-02-16 10:43:19,39.00,21.00,0
2025-02-16 10:43:21,40.00,24.00,0
2025-02-16 10:43:24,40.00,23.00,0
2025-02-16 10:43:26,39.00,23.00,0
2025-02-16 10:43:29,37.00,20.00,0
2025-02-16 10:43:31,39.00,23.00,0
2025-02-16 10:43:34,37.00,20.00,0
2025-02-16 10:43:36,37.00,21.00,0
2025-02-16 10:43:39,37.00,21.00,0
2025-02-16 10:43:41,38.00,24.00,0
2025-02-16 10:43:44,38.00,23.00,0
2025-02-16 10:43:46,38.00,23.00,0
2025-02-16 10:43:49,37.00,20.00,0
2025-02-16 10:43:51,38.00,23.00,0
2025-02-16 10:43:54,37.00,20.00,0
2025-02-16 10:43:56,37.00,20.00,0
2025-02-16 10:43:59,39.00,24.00,0
2025-02-16 10:44:01,39.00,23.00,0
2025-02-16 10:44:04,39.00,22.00,0
2025-02-16 10:44:06,39.00,22.00,0
2025-02-16 10:44:09,39.00,22.00,0
2025-02-16 10:44:11,39.00,22.00,0
2025-02-16 10:44:14,39.00,22.00,0
2025-02-16 10:44:16,39.00,22.00,0
2025-02-16 10:44:19,39.00,22.00,0
2025-02-16 10:44:21,39.00,22.00,0
2025-02-16 10:44:24,39.00,22.00,0
